UI_20160811_002291	Извлечь Благословенный камень
UI_20160811_002292	{@st59b}Извлечение Blessed Gem{nl}{@st59s}- Извлечение Blessed Gem из трансцендентных вещей{nl}- Требования для извлечения: Hammer of Dismantlement{nl}- Вы получите немного Blessed Gems из  вещи даже если она разрушена {nl}- Вы не можете делать этого если уровень трансцендентности 0.{/}
UI_20160811_002293	Результаты извлечения
UI_20160811_002294	Извлечь предмет
UI_20160811_002295	{@st59b}Извлечь Предмет{nl}{@st59s}- Удалите трансцендентные эфекты из трансцендентных вещей{nl}- Требования для извлечения : Spell Rod{/}
UI_20160811_002296	Результаты Извлечения Элемента
UI_20160811_002297	Наименование (упаковка) продаваемого товара
UI_20160811_002298	{@st67}{s18} ※ Вы можете приобрести 1 продукт на аккаунт.{/}
UI_20160811_002299	{@st67}{s18} ※ Пакет и все предметы в нем являются личными.{/}
UI_20160811_002300	{@st66d}{s20}Купить {/}
UI_20160811_002301	{@st66d}{s20}Отмена{/}
UI_20160811_002302	{@st67}{s26}Предмет не может быть возвращен.{/}
UI_20160811_002303	{@st66d}{s26}Подтвердить покупку{/}
UI_20160811_002304	{@st66d}{s26}Нет{/}
UI_20160811_002305	{@st66d}{s26}ПКМ для отмены{/}
UI_20160811_002306	{@st59}Отображать предлагаемые подземелья{/}
UI_20160811_002307	{@st41}Дом %s (%s/%s){/}
UI_20160811_002308	{@st59}Переместиться в дом.
UI_20160811_002309	{@st59}Выберите сервер.{/}
UI_20160811_002310	{@st59}Выберите сервер.{/}
UI_20160811_002311	{@st66b}Сменить дом
UI_20160811_002312	{@st59}Сменить дом{/}
UI_20160811_002313	{@st59}Удалить питомца
UI_20160811_002314	Вы чувствуете  себя лучше.
UI_20160811_002315	Carpet-тип
UI_20160811_002316	{@st42b}{s16}Зарядка{/}
UI_20160811_002317	{@st66b}{s16}Предпросмотр{/}
UI_20160811_002318	{@st42b}{s16}Добавить{/}
UI_20160811_002319	Не выучено
UI_20160811_002320	* В бою
UI_20160811_002321	{@st66d}Equipped Weapon
UI_20161005_002322	Изменить внешний вид
UI_20161005_002323	{@st45tw2}Material Weapon{/}
UI_20161005_002324	{@st43}Улучшить Броню{/}
UI_20161005_002325	{@st66b}Улучшить{/}
UI_20161005_002326	{@st59}Закрыть{/}
UI_20161005_002327	{img silver 20 20}Price}
UI_20161005_002328	Имя магазина
UI_20161005_002329	{@st66b}Магазин{/}
UI_20161005_002330	{img silver 20 20}Price}
UI_20161005_002331	{@st41b}Принять
UI_20161005_002332	{@st41b}Закрыть
UI_20161005_002333	{img squaier_buff 24 24}Последние за 24 часа{/}
UI_20161005_002334	{@st66b}Детали
UI_20161005_002335	{@st66b}Война
UI_20161005_002336	{@st43}Инфо Гомункула{/}
UI_20161005_002337	Длительность
UI_20161005_002338	{@st66b}Физическая атака{/}
UI_20161005_002339	{@st66b}Магическая атака{/}
UI_20161005_002340	{@st66b}Физическая защита{/}
UI_20161005_002341	{@st66b}Магическая защита{/}
UI_20161005_002342	{@st42}Настройки Умений{/}
UI_20161005_002343	{@st66b}Можно установить до 4 умений Гомункула.{nl}После применения, набор умений нельзя изменить.{/}
UI_20161005_002344	Имя{/}
UI_20161005_002345	Настройки{/}
UI_20161005_002346	{@st59}Закрыть{/}
UI_20161005_002347	{@st66d}Вы не можете отменить это, когда умение будет применено.{nl}Вы хотите продолжить?{/}
UI_20161005_002348	Это волшебный ваучер, который{nl}быстро убьет монстров в подземелье.
UI_20161005_002349	Instance Clear Voucher
UI_20161005_002350	Предупреждение
UI_20161005_002351	Монстры побежденные pillar of light{nl}  и вещи не регистрируются в журнале{nl}приключений. Помните о пропаже вещей.{nl}Используемые ваучеры пропадают и могут быть только соответствующие данжу{/}
UI_20161005_002352	Вы хотите использовать Instanced Clear Voucher?{/}
UI_20161005_002353	{@st59b}Извлечение Blessed Gems{nl}{@st59s}- Извлечение Blessed Gems из усиленых вещей{nl}- Нужные ингридиенты для извлечения Blessed: Hammer of Dismantlement{nl}- Часть камней Blessed Gems может быть возвращена.{nl}  : В зависимости от усиления вещи можно вернуть 40% {nl}- Нельзя использовать с уровнем усиления 0.{/}
UI_20161005_002354	Миссия провалена
UI_20161005_002355	Все игроки умерли
UI_20161005_002356	Подтвердите, чтобы выйти из башни.
UI_20161005_002357	{@st43b}{s20}Принять{/}
UI_20161005_002358	{@st41}Активация автоатаки
UI_20161005_002359	{s16}{#000000}Друзья Онлайн %s/%s{/}
UI_20161005_002360	{@st43}Пойти к другу{/}
UI_20161005_002361	{@st43}Портал
UI_20161005_002362	{@st41b}Сохранить позицию
UI_20161005_002363	{@st59}Закрыть{/}
UI_20161005_002364	{@st66b}Сохраненные порталы: %s/%s{/}
UI_20161005_002365	{@st43}Создать книгу заклинаний
UI_20161005_002366	{@st43}Магазин Смены пола{/}
UI_20161005_002367	{@st66b}Изменить{/}
UI_20161005_002368	{@st59}Закрыть{/}
UI_20161005_002369	{img silver 20 20}Цена
UI_20161005_002370	{@st41b}Открыть
UI_20161005_002371	До{/}
UI_20161005_002372	После{/}
UI_20161005_002373	{@st66d}Сменить пол{/}
UI_20161005_002374	Предупреждение{/}
UI_20161005_002375	Прежде чем продолжить, снимите экипировку{nl}Костюм класса будет изменен вместе с вашим полом{/}
UI_20161005_002376	{@st67}Все предметы премиум-класса, с привязкой к полу персонажа, больше не могут быть экипированы{/}
UI_20161005_002377	Stat
UI_20161005_002378	{@st66d}{s30}Время на веб странице закончилось. {nl} Нажмите «Закрыть».{/}
UI_20161005_002379	Смотреть от лица игрока
UI_20161005_002380	Все персонажи
UI_20161005_002381	{@st66e}%s{nl}Сменить с %s на {@st66d_y}%s{/}
UI_20161005_002382	{@st66b}Рестарт{/}
UI_20161005_002383	{@st66d_y}%s{/}
UI_20161005_002384	Выбранный вариант:{nl}%s
UI_20161005_002385	Информация и атрибуты Гильдии
UI_20161005_002386	{@st66b}Сохранить
UI_20161005_002387	{@st42}Доска объявлений One Line - можно писать до 3х раз в день.{/}
UI_20161005_002388	{@st42}Записи
UI_20161005_002389	Ранги ГвГ
UI_20161005_002390	{@st66e}Закалить (%s/%s){/}
UI_20161005_002391	{@st66e}Shield Charger (%s/%s){/}
UI_20161005_002392	{@st45tw2}Только члены Гильдии{/}
UI_20161005_002393	{@st42}Требуется выученный [%s]{/}
UI_20161005_002394	{@st66b}Координаты{/}
UI_20161005_002395	{@st42b}Открыть портал
UI_20161005_002396	{@st66b}Перезарядка портала{/}
UI_20161010_002397	{@st66d_y}{s20}Все{/}
UI_20161107_002398	{@st43}Список обмена{/}
UI_20161107_002399	{@st41b}Всего медалей потрачено : {/}
UI_20161107_002400	{@st41b}Всего медалей получено : {/}
UI_20161107_002401	Вы хотите заплатить медалями за товар?
UI_20161107_002402	Обменять можно один раз, Вы не сможете вернуть вещи.
UI_20161107_002403	Вы хотите обменять вещь на медаль?
UI_20161107_002404	Обмен купленного обратно товара за медаль может вызвать некоторые потери из-за обменного курса.
UI_20161107_002405	{@st43}{s24}Премиум магазин ТР
UI_20161107_002406	{@st43}{s24}НОВОЕ{/}
UI_20161107_002407	  {img Nexon_cash_mark 30 30} Owne{/}{/}
UI_20161107_002408	{@st66d}{s20}Пополнить Кошелек Steam{/}
UI_20161107_002409	{@st66d}{s18}Просмотр/Купить{/}
UI_20161107_002410	{@st66d}Сброс просмотра{/}
UI_20161107_002411	{@st66d}Купить{/}
UI_20161107_002412	  Текущие TP{/}
UI_20161107_002413	  Остальные TP{/}
UI_20161107_002414	{@st66d}Обмен на медаль{/}
UI_20161107_002415	{@st66d}Обмен на вещь{/}
UI_20161107_002416	  Текущие медали{/}
UI_20161107_002417	  Остальные медали{/}
UI_20161107_002418	Общая стоимость
UI_20161107_002419	{@st66b}TP Купить{/}
UI_20161107_002420	{@st66b}Магазин обмена{/}
UI_20161107_002421	Обмен предметов на медали
UI_20161107_002422	Обмен медалей на предметы
UI_20161107_002423	Покупаемые
UI_20161107_002424	Продаваемые
UI_20161107_002425	{@st66d}{s18}Топ 5 продажи{/}
UI_20161107_002426	{@st55_b} Введите ключевое слово.{/}
UI_20161107_002427	 Покупаемые TP
UI_20161107_002428	{@st66d}{s18}Спец. Предложение{/}
UI_20161107_002429	{@st66d}Купить{/}
UI_20161107_002430	{@st66d}{s18}Банк денег{/}
UI_20161107_002431	{@st43d}{s18}- Можно использовать только при покупке товара.{nl} - Щелкните правой кнопкой мыши, чтобы завершить покупку.{nl}- Купленный товар будет в инвентаре вашего персонажа.{nl}- Предметы на хранение в Банке денег могут быть возвращены в течение 7 дней с момента покупки.{/}
UI_20161107_002432	{@st67}{s18}Как только сделка будет завершена, она не может быть отменена.{/}
UI_20161107_002433	{@st66d}{s18}Да{/}
UI_20161107_002434	{@st66d}{s18}Нет{/}
UI_20161107_002435	{@st66}{s18}Право отменить{/}
UI_20161107_002436	{@st42b}{s16}Купить{/}
UI_20161107_002437	{@st42}{s16} Цена в медалях {/}{img icon_item_recyclemedal 20 20}{/}
UI_20161107_002438	{@st42}{s16}  Получено медалей {/}{img icon_item_recyclemedal 20 20}{/}
UI_20161107_002439	Принадлежит: %s
UI_20161107_002440	{@st42b}{s16}Купить{/}
UI_20161107_002441	{@st42b}{s16}Обмен на медаль{/}
UI_20161107_002442	Медалей потрачено
UI_20161107_002443	Медалей получено
UI_20161108_002444	{@st43}%s получено!{/}
UI_20161108_002445	{@st42b}Открыть Goddess' Blessed куб X %s
UI_20161108_002446	{@st42b}Открыть Leticia's секрктный куб X %s
UI_20161108_002447	{@st41}Открыть куб с наградой
UI_20161108_002448	{@st59}Закрыть{/}
UI_20161108_002449	{@st66b}Можно получить что то таинственное{nl}при открытии.{/}
UI_20161121_002450	{@st41}Время сброса входа в подемелья в 6AM{/}
UI_20161121_002451	Имя/Локация
UI_20161121_002452	Минимальный уровень
UI_20161121_002453	Входы
UI_20161121_002454	Входов в подземелье
UI_20161121_002455	%s из %s
UI_20161121_002456	Возможные награды за подземелье
UI_20161121_002457	{@st66b}Перезайти{nl}Авто подбор
UI_20161121_002458	Войти в предыдущее подземелье опять.
UI_20161121_002459	Авто поиск
UI_20161121_002460	Список босов
UI_20161121_002461	Ждать участников пати которые присоединятся.{nl}Сообщение будет отправленно всем кто подходит по уровню.
UI_20161121_002462	Авто поиск из пати
UI_20161121_002463	Войти с теми кто в готов.
UI_20161121_002464	{@st41b}Вход
UI_20161121_002465	Игроков в очереди-
UI_20161121_002466	Ждем участников пати которые присоединятся.
UI_20161121_002467	{@st66b}Отмена поиска.
UI_20161121_002468	Переезд скоро
UI_20161121_002469	{@st59}Закрыть сообщение.{/}
UI_20161214_002470	{@st43}Опознать{/}
UI_20161214_002471	{@st59}Закрыть{/}
UI_20161214_002472	{@st66}Список опознаных вещей
UI_20161214_002473	{@st41b}Стоимость опознания{/}
UI_20161214_002474	{@st41b}Опознать{/}
UI_20161214_002475	Имя
UI_20161214_002476	{@st43}Магазин компаньена
UI_20161214_002477	{@st66b}Принять{/}
UI_20161214_002478	{@st66b}Корм для животных{/}
UI_20161214_002479	{img icon_item_silver 20 20}{@st41b}Продолжить {/}{img white_right_arrow 15 18}
UI_20161214_002480	{img icon_item_silver 20 20}{@st41b}Оставшийся фонд {/}{img white_right_arrow 15 18}
UI_20161214_002481	{@st66b}Очистить{/}
UI_20161214_002482	{@st41b}Продолжить {/}{img white_right_arrow 15 18}
UI_20161214_002483	{@st41b}Оставшийся фонд {/}{img white_right_arrow 15 18}
UI_20161214_002484	1 Ур карты босов не потребляют 5TP.
UI_20161214_002485	{@st66b}Турнирная таблица в режиме реального времени 
UI_20161214_002486	Турнирная таблица за прошлый сезон 
UI_20161214_002487	Увеличивает опыт и шанс дропа {nl}в 3 раза. Потребляет 1 попытку входа в данж {nl}и Dungeon Multiply Token.
UI_20161214_002488	{@st41b}Активировать Multiply Mode
UI_20161214_002489	{@st41b}Отменить Multiply Mode
UI_20161214_002490	Multiply Mode Number
UI_20161214_002491	Пожалуйста, подождите.
UI_20161214_002492	{@st66b}Экипировка{/}
UI_20161214_002493	{@st66b}Вещи{/}
UI_20161214_002494	{@st59b}Усиление Вещей{nl}{@st59s}- Усиливает вещи по другим способом чем наковальня ч{nl}- Усиление : Оружия, Брони, Аксесуаров{nl}- Шанс усиления = Количество ингредиентов / Необходимый минимум{nl}- В случае успеха усиления,уровень усиления поднимается на 1(Максимум 10){nl}- В случае провала усиления уровень усиления уменшаются не ниже 1 уменьшается потенциал (Уровень усиления не может упасть ниже 1 уровня ){nl}- Усиленные вещи не могут быть проданы{/}
UI_20161214_002495	{@st59b}Извлечение Blessed Gem{nl}{@st59s}- Извлечение Blessed Gems из усиленых вещей{nl}- Нужные ингридиенты для извлечения Blessed: Hammer of Dismantlement{nl}- Часть камней Blessed Gems может быть возвращена. {nl}   : В зависимости от усиления вещи и оставшегося потенциала можно вернуть минимум 20% максимум 90%. {nl}- Нельзя использовать с уровнем усиления 0.{/}
UI_20161214_002496	{@st66b}Сохранить{/}
UI_20161214_002497	{@st66b}Урон других игроков
UI_20161214_002498	{@st59}Пожалуйста, выберите сервер.{/}
UI_20161214_002499	{@st59}Записать FPS и Активировать повтор.{/}
UI_20161214_002500	Текущий
UI_20161214_002501	Макс.
UI_20161214_002502	{@st66b}Выучить
UI_20161214_002503	{img white_right_arrow 24 24}{@st66d_y} Общая стоимость{/}
UI_20161214_002504	{@brown_16}Участие гильдии{/}
UI_20161214_002505	{@black_18_b}Ежедневно{/}
UI_20161214_002506	{@black_18_b}Еженедельно (сбрасывается каждый понедельник){/}
UI_20161214_002507	{@brown_16}Индивидуальное Участие{/}
UI_20161214_002508	Авторитет Гильдии
UI_20161221_002509	Вы уверены, что хотите использовать Ваучер сброса Ранга?
UI_20161221_002510	Эта вещь исчезнет из вашего{nl}инвентаря и ваши выбраные ранги будут сброшены.
UI_20161221_002511	{@st66d_y}Условия и меры предосторожности:{/}
UI_20161221_002512	{@st58}Не должно быть одетых вещей{/}
UI_20161221_002513	{@st59}Не должно быть атрибутов которые еще изучаются{/}
UI_20161221_002514	{@st59}Не должно быть вызваных компаньенов{/}
UI_20161221_002515	{@st59}Персонаж должен быть в городе{/}
UI_20161221_002516	{@st59}Не должно быт активного магазина{/}
UI_20161221_002517	{@st59}Не должно быть активного крафта{/}
UI_20161221_002518	{@st59}Нельзя использовать главой гильдии(нужно выйти с ги){/}
UI_20161221_002519	* Одетые карты босов будут автоматически{nl}сняты без штрафов.
UI_20161221_002520	* Уровень атрибутов вученых перед сбросом{nl}можно бесплатно выучить после сброса.
UI_20161221_002521	* Получите карты опыта в еквиваленте который позволит достичь того же ранга до сброса{nl}
UI_20161221_002522	Уровень Класса 15
UI_20161221_002523	 будет указана в вашем инвентаре.
UI_20161221_002524	* Классовые костюмы, которые давали до сброса, будут удалены.
UI_20161221_002525	* Вы вернетесь в казармы после использования ваучера сброса ранга.
UI_20170117_002526	{@st66b}Оптимизация (Бета){/}
UI_20170117_002527	{@st59}ВКЛ/ВЫКЛ оптимизации мультипоточной обработки.{/}
UI_20170313_002528	Сделки
UI_20170313_002529	Депозит
UI_20170313_002530	Вывод
UI_20170313_002531	Остальные
UI_20170313_002532	Опознать выбранную экипировку
UI_20170313_002533	{@st66b}Идентификация{/}
UI_20170313_002534	{@st66b}Материалы{/}
UI_20170313_002535	Название предмета
UI_20170313_002536	{@st43}Forgery{/}
UI_20170313_002537	{@st41b}Изменить
UI_20170313_002538	{@st68b}{s18}Колекции{/}
UI_20170313_002539	{@st68b}Готовые(%s){/}
UI_20170313_002540	{@st68b}Новые(%s){/}
UI_20170313_002541	{@st68b}Не готовые(%s){/}
UI_20170313_002542	{@st66b}Все эфекты{/}
UI_20170313_002543	{@st59}Полученные эфекты.{/}
UI_20170313_002544	{@st59}Поиск колекции или эфекта.{/}
UI_20170313_002545	{@st68b}{s18}Готовые(%s){/}
UI_20170313_002546	{@st59}Закрыть картинку.{/}
UI_20170313_002547	{@st59}Закрыть окно вещей.{/}
UI_20170313_002548	{@st41b}%s {nl}Ты получил вещь!
UI_20170313_002549	{@st59}Восстанавливает хранилище вашей гильдии.{/}
UI_20170313_002550	Можно использовать только в данже или миссии.
UI_20170313_002551	{@st66}Выбрать экипированную вещь.
UI_20170313_002552	{@st59b}Извлечение Blessed Gem {nl}{@st59s}- Извлечение Blessed Gems из transcended предмета{nl}- необходимые материалы: Hammer of Dismantlement.{nl}- Извлечение Blessed Gems удалит предмет, но но сохранит часть камней. {nl}   : Вы получите от 20% до 90% Blessed Gems, в зависимости от стадии transcendence и текущего потенциала. {nl}- Your item must be transcended to at least stage 2 in order to extract the gems.{/}
UI_20170313_002553	!! Локация открыта на 100%! Поздравляем! !!
UI_20170313_002554	{@st41b}Колекции{/}
UI_20170313_002555	{@st66b}[%s]{nl}Полученная часть.{/}
UI_20170313_002556	{@st59}Закрыть окно.{/}
UI_20170313_002557	{@st41b}Объединить выбранные {@sti9}%s значки{/}?{/}
UI_20170313_002558	{@st59b}Объединить значки{nl}{@st59s} - Выберите значки из вашего инвентаря.{nl}{/}
UI_20170313_002559	{@st41b}Объединить
UI_20170313_002560	{@st66b}Предметы для ремонта
UI_20170313_002561	{@st66b}Аура предметов на земле
UI_20170313_002562	{@st66d}Appraiser [Forgery] Item{nl}Time Left %s
UI_20170313_002563	1m30s
UI_20170313_002564	{@st59}Перезапустить квест{/}
UI_20170313_002565	{@st59}Поместить предмет в колекцию.{/}
UI_20170313_002566	Magic Defense Bracelet
UI_20170313_002567	Мой предмет
UI_20170313_002568	Appraiser %s
UI_20170313_002569	Upon{nl}equipment change
UI_20170313_002570	No items equipped on Appraiser.
UI_20170313_002571	Вложение
UI_20170330_002572	{@st59}Shift + Tab для смены чата{/}
UI_20170330_002573	{@st59}Групповой{/}
UI_20170330_002574	{@st59}Список группового чата{/}
UI_20170330_002575	{@st59}Настрйоки чата{/}
UI_20170330_002576	{@st59}Добавить окно чата{/}
UI_20170330_002577	{@st59}Двойной клик для Minimize/Maximize{/}
UI_20170330_002578	{@59}Пригласить{/}
UI_20170330_002579	{@59}Настройки{/}
UI_20170330_002580	{@59}Список пользователей{/}
UI_20170330_002581	{@st66d}Список чатов
UI_20170330_002582	{@st66b}Друзья
UI_20170330_002583	{@st66b}Группы
UI_20170330_002584	{@st66e}Создать новый групповой чат
UI_20170330_002585	{@st59}Закрыть список чатов{/}
UI_20170330_002586	{@st42}Групповые настройки
UI_20170330_002587	{@st42}Настройки цвета
UI_20170330_002588	{@st66}Да
UI_20170330_002589	{@st66}Выйти
UI_20170330_002590	{@st66b}Вкладки
UI_20170330_002591	{@st66b}Экран
UI_20170330_002592	{@st66}Прозрачность
UI_20170330_002593	{@st66}ВКЛ Пузыри с текстом
UI_20170330_002594	{@st66}ВКЛ Крик ТОП(бегущая строка)
UI_20170330_002595	{@st66}Размер шрифта
UI_20170330_002596	{@st66b}ВКЛ сообщения входа
UI_20170330_002597	{@st66}Участники гильдии{/}
UI_20170330_002598	{@st66}Друзья{/}
UI_20170330_002599	{@st66b}Если оба торгующих игрока используют Token,{nl}продаваемые оборудование, расходные материалы, камни и другие предметы останутся передаваемыми.{/}
UI_20170330_002600	{s18}Предметы с истеченным сроком действия
UI_20170330_002601	Предмет(ы) близок к дате истечения срока действия. Закрыть?
UI_20170330_002602	{@st43}{s20}Устаревшие Предметы{/}
UI_20170330_002603	{s17}Удалить выбранные предметы?
UI_20170330_002604	Выпадающие предметы
UI_20170330_002605	{@st41b}Вход от 2 до 4 Игроков{/}
UI_20170330_002606	{@st41b}Вход от 2 до 4 Игроков
UI_20170330_002607	{@st59}Удалить просроченные предметы{/}
UI_20170330_002608	{@st45tw2}Куплено{/}
UI_20170330_002609	{@st45tw2}Продано{/} 
UI_20170330_002610	{@st45tw2}Количество{/}
UI_20170330_002611	{@st45tw2}Продан{/}
UI_20170330_002612	{@st45tw2}Куплен{/}
UI_20170330_002613	{@st45tw2}Отменен{/}
UI_20170330_002614	{@st45tw2}Другие{/}
UI_20170330_002615	{@st42}Присоединится
UI_20170330_002616	{@st42}Закрыть
UI_20170330_002617	{@st59}Закрыть окно сообщения{/}
UI_20170330_002618	{#62100c}Непередаваемые предметы: %s
UI_20170330_002619	Можно применить:
UI_20170330_002620	Магазин
UI_20170330_002621	Личное
UI_20170330_002622	Продать
UI_20170330_002623	%s Описание предмета %s
UI_20170330_002624	{@59}Создать тег приглашения{/}
UI_20170330_002625	{@59}Выйти{/}
UI_20170330_002626	%s Отправленные предметы.
UI_20170330_002627	Предмет
UI_20170330_002628	Срок годности
UI_20170330_002629	Рынок серебра мгновенно восстанавливается
UI_20170330_002630	Регистрация за пределами  макс./мин. Цена позволяет
UI_20170330_002631	Перемещение через Team Storage
UI_20170418_002632	{@st66} Если список покупок не отображается должным образом из-за временной ошибки, попробуйте нажать кнопку Получить все" для получения вещей.{/}"
UI_20170418_002633	{@st68}Перезапустить{/}
UI_20170418_002634	{@st68}Получить все{/}
UI_20170418_002635	Необходимые очки
UI_20170419_002636	{@st66b}Увидеть больше{/}
UI_20170419_002637	Нажмите, чтобы увидеть больше друзей.
UI_20170419_002638	Я согласен участвовать в матче от 2 до 4 игроков.
UI_20170420_002639	Мои очки:
UI_20170420_002640	{@st66b}Покупка очков атрибутов
UI_20170420_002641	{@st66d}Купить очки атрибутов
UI_20170420_002642	Цена покупки
UI_20170420_002643	Возможно купить
UI_20170420_002644	Введите количество очков для покупки.
UI_20170420_002645	Потрачено
UI_20170420_002646	Останется
UI_20170420_002647	{@st66b}Купить
UI_20170420_002648	{@st66b}Закрыть
UI_20170420_002649	Вы можете хранить продаваемые предметы.{nl}Хранить серебро могут только пользователи с Токен.
UI_20170420_002650	{@st41b}Этот куб не может быть открыт вновь.{/}
UI_20170420_002651	{@st41}Открыть Куб с костюмом
UI_20170420_002652	{@st66b}Используйте для получения костюма.{/}
UI_20170510_002653	* После сброса, вы получите attribute points{nl}равные вашему уровню атрибута до сброса.
UI_20170510_002654	* Карты Class EXP равные последнему уровню класса{nl}который вы достигли, будут отправлены в ваш инвентарь.
UI_20170615_002655	{@st42b}открыть Leticia's Secret Cube X %s
UI_20170615_002656	{@st43}{s22}Recipe Cube{/}
UI_20170615_002657	{@st41}Выберите рецепт и подтвердите{/}
UI_20170615_002658	{@st41b}Получить{/}
UI_20170726_002659	{@st66b}Настройки группы
UI_20170726_002660	{@st66b}Настройки цвета
UI_20170726_002661	{@st66d}Если хотя бы один игрок не использует Token,{nl}после торговли предмет будет непередаваемым.{/}
UI_20170726_002662	{@st42b}Начать{/}
UI_20170726_002663	Чтобы начать рыбалку, выберите приманку.
UI_20170726_002664	Поместите приманку сюда.
UI_20170726_002665	Закрыть Ящик снастей.
UI_20170726_002666	{@st43}Ящик снастей{/}
UI_20170726_002667	{@sti1}Предметы{/}
UI_20170726_002668	{@st42b}Получить{/}
UI_20170726_002669	{@st42b}Закончить{/}
UI_20170726_002670	{@sti1}Круг{/}
UI_20170726_002671	{@st43}Рейтинг рыбной ловли{/}
UI_20170726_002672	{@st59}Закрыть{/}
UI_20170726_002673	Очки
UI_20170726_002674	Вы можете переместиться в нужное место.
UI_20170726_002675	{nl}Ежедневные записи подсчитываются по-разному для каждого вида данжа. 
UI_20170726_002676	{@st59}Закрыть{/}
UI_20170726_002677	{@st43}Данжи{/}
UI_20170726_002678	Имя
UI_20170726_002679	Один дополнительный вход для вледельцев Token.
UI_20170726_002680	Уровень для входа
UI_20170726_002681	Сложно
UI_20170726_002682	Порядок
UI_20170726_002683	{@st66b}Ур низк. к выс.{/}
UI_20170726_002684	{@st66b}Ур выс. к низк.{/}
UI_20170726_002685	{@st66b}Ежеднеыный счетчик посещений сбрасывается в %s.{/}
UI_20170726_002686	{@st43}{s22}Посмотреть расположение{/}
UI_20170726_002687	{@st59}Закрыть.{/}
UI_20170726_002688	{@st43}Ивенты{/}
UI_20170726_002689	{@st66b}Нажмите на баннер, чтобы перейти на анонс ивента.{/}
UI_20170726_002690	{@st59}Закрыть{/}
UI_20170726_002691	{@st59}Обмен экипировки{/}
UI_20170726_002692	Открыть Баннер Ивентов
UI_20170726_002693	{@st66b}ВКЛ кол-во фрагментов{/}
UI_20170726_002694	{@st42}Некромикон фрагменты{/}
UI_20170726_002695	{@st66b}Показывать кол-во яда{/}
UI_20170726_002696	{s20}Яд
UI_20170726_002697	{@st42}Яда в горшке{/}
UI_20170726_002698	{@st59}Ящик снастей{/}
UI_20170726_002699	{@st59}Данжи (F10){/}
UI_20170726_002700	{@st66b}Информация о персонаже{/}
UI_20170726_002701	{@st66b}ВКЛ HP и SP над перснажем{/}
UI_20170726_002702	{@st66b}ВКЛ многопоточность (Бета){/}
UI_20170726_002703	{@st59}ВКЛ многопоточность (Бета).{/}
UI_20170726_002704	{@st66d}{s18}TP Кубы{/}
UI_20170726_002705	{@st43d}{s18}Посетите сайт для получения информации о TP Кубах.{/}
UI_20170726_002706	{@st41}Выбрать и подтвердить.{/}
UI_20170726_002707	{@st59}Помощь{/}
UI_20170726_002708	Дни/Часы/Минуты
UI_20170726_002709	{@st59}Новый{/}
UI_20170726_002710	{@st59}Скоро закроется{/}
UI_20170726_002711	{@st59}Срок Обмена{/}
UI_20170726_002712	{@st66b}Получить награды
UI_20170901_002713	{@st59}Крылья
UI_20170912_002714	{@st43b}Журнал приключений
UI_20170912_002715	{@st59}Рейтинг Журнала Приключений
UI_20170912_002716	{@st59}Рейтинг Team Battle League {/}
UI_20170912_002717	{@st59}Рейтинг Uphill Defense {/}
UI_20170912_002718	{@st59}Основное{/}
UI_20170912_002719	{@st59}Монстры{/}
UI_20170912_002720	{@st59}Предметы
UI_20170912_002721	{@st59}Крафт{/}
UI_20170912_002722	{@st59}Жизнь{/}
UI_20170912_002723	{@st59}Данжи{/}
UI_20170912_002724	{@st59}Развитие{/}
UI_20170912_002725	{@st59}Исследование{/}
UI_20170912_002726	Фамилия
UI_20170912_002727	Персонаж
UI_20170912_002728	{img test_cooltime 24 24}Очки сбрасываются 1-го числа (каждый месяц).{/}
UI_20170912_002729	{@st41b}Top Ranks
UI_20170912_002730	{@st41b}Мой ближайший ранг
UI_20170912_002731	{@st43b}Всего %s Очков
UI_20170912_002732	{@st66b}More Monsters
UI_20170912_002733	{@st66d_y}%s Очков / {/}{@st42}%s Очков{/}
UI_20170912_002734	Убито
UI_20170912_002735	{@st41b}Area
UI_20170912_002736	Descpription
UI_20170912_002737	Subcategory
UI_20170912_002738	{@st66b}Больше предметов
UI_20170912_002739	Атрибуты
UI_20170912_002740	Total Sales
UI_20170912_002741	{@st66b}Больше
UI_20170912_002742	Name A-Z
UI_20170912_002743	Name Z-A
UI_20170912_002744	%s Fishes Caught
UI_20170912_002745	Clears
UI_20170912_002746	Location
UI_20170912_002747	%s
UI_20170912_002748	Class Points %s
UI_20170912_002749	Ур. команд %s
UI_20170912_002750	Exploration
UI_20170912_002751	%s % Explored
UI_20170912_002752	Рекомендуемый Уровень
UI_20170912_002753	Исследовано
UI_20170912_002754	Type
UI_20170912_002755	Acquisition Points %s
UI_20170912_002756	Acquisition Points %s
UI_20170912_002757	Статус
UI_20170912_002758	SPR +6
UI_20170912_002759	Adventure Journal Ranking
UI_20170912_002760	{@st66d_y}%s{/} Сражений {@st66d_y}%s{/} Побед {@st66d_y}%s{/} Поражений
UI_20170912_002761	%s Очков
UI_20170912_002762	{@st59}Participation{/}
UI_20170912_002763	Uphill Defense Ranking
UI_20170912_002764	Total Points
UI_20170912_002765	{@st66b}Point Shop{/}
UI_20170912_002766	{@st66b}Map Exploration
UI_20170912_002767	{@st66b}Quests/Achievements
UI_20170912_002768	{@st66b}Collection
UI_20170912_002769	{@st66b}Personal Shops
UI_20170912_002770	{@st66b}Fishing
UI_20170912_002771	{@st59}Swordsman{/}
